,_BANK,entropy
8229,tarps,5.568646345398405
8230,mazey,4.4100896311142606
8231,mulga,4.385285724977678
8232,kabob,3.653399206966257
8233,vague,4.401027463104528
8234,ocrea,5.282615873075235
8235,muses,4.751364764306047
8236,churr,3.591537663989849
8237,apery,4.926375364526349
8238,parol,5.171239334991129
8239,tenet,4.132279255795948
8240,cocos,3.7437423694985252
8241,kaphs,4.689560474674032
8242,cobza,3.896009063401073
8243,trews,5.1375429522120495
8244,dints,5.198027122797583
8245,yulan,4.669077551110863
8246,ahold,4.751138145346178
8247,hooks,4.15851847834061
8248,sooky,4.177932097679404
8249,tronc,4.75103539639438
8250,ceils,5.5294463247474175
8251,talpa,4.425890022684636
8252,fusee,4.429714168367818
8253,weems,4.399018677561692
8254,aeons,5.843112485764739
8255,novas,4.978144010304877
8256,coxib,3.6707512912019755
8257,yrent,4.901590308467749
8258,porch,4.377451090652106
8259,guans,5.0984907643811805
8260,demit,4.869366008593932
8261,dorks,5.107920417034607
8262,stend,5.14663824787836
8263,ebook,3.6493279173049746
8264,peise,4.870514154227504
8265,muils,5.055088297596666
8266,roofs,4.403990190965125
8267,denet,4.6563731812158355
8268,mower,4.750852233491152
8269,unces,5.078735939841678
8270,mesas,5.088517154375723
8271,ripes,5.616835585151811
8272,rorts,4.927592370859182
8273,duces,5.143011055642406
8274,clows,4.6471661692446755
8275,seers,4.716715831581768
8276,rabic,4.7160504145362605
8277,jhala,3.5137191299515607
8278,adaws,4.250524498892227
8279,loran,5.300523457158409
8280,swell,4.229328053221141
8281,thagi,4.47396179977997
8282,exurb,3.733024915557186
8283,spitz,4.284458909510908
8284,buppy,3.0923674330959097
8285,brats,5.374125529624223
8286,earls,5.926840330218423
8287,trock,4.447352892623078
8288,rally,4.391676988234641
8289,quips,4.112603870503483
8290,murls,5.078485211860647
8291,giust,4.689942079659704
8292,ivies,4.31287688431044
8293,musty,4.484121125813461
8294,myoid,4.412350150819891
8295,tuath,4.03845186796922
8296,nitty,3.9286788410038387
8297,shade,5.350407802058696
8298,longs,5.046761558631715
8299,raile,5.739939729089512
8300,lanai,4.621222257768472
8301,summa,4.24100994208734
8302,abets,5.326481086580813
8303,hooly,3.901580565874025
8304,jawed,4.147863937267189
8305,pixie,3.588935963091252
8306,deoxy,4.162901238436867
8307,wiper,4.6759075364234235
8308,leets,5.139747852977971
8309,equid,3.8475903982890816
8310,bowie,4.590869648548519
8311,delts,5.48629960957034
8312,shote,5.402969875914364
8313,crine,5.1529171863806065
8314,vinic,3.25134982660464
8315,sdayn,4.873715926764507
8316,watts,4.443671490290057
8317,funks,4.267076634076249
8318,youth,4.3161229179324865
8319,doped,4.206336517985272
8320,pheon,4.588810978246096
8321,ashes,4.8520623043356865
8322,stull,4.228694195912005
8323,smith,4.725436642196994
8324,globy,4.075168404125692
8325,chang,4.149302467070166
8326,fetta,4.194575787663073
8327,mimed,4.123022193227621
8328,oaten,5.443106764756257
8329,naled,5.337305693072658
8330,panto,4.970727720765257
8331,hollo,3.343308419513015
8332,sohur,4.993897815112428
8333,mails,5.533825591495342
8334,jewed,3.3881859744828207
8335,artel,5.528867843744858
8336,dodge,4.075311911976781
8337,quilt,3.9474273349685065
8338,ducky,3.7469313212976707
8339,agist,4.932864148991399
8340,bhuna,4.2499303366565035
8341,nance,4.497694273176609
8342,sloot,4.70982938493437
8343,fleck,3.9328932455911882
8344,runic,4.546845268580409
8345,swirl,4.845606765910307
8346,fluey,4.416326720225284
8347,welsh,4.630636743711574
8348,peery,4.4045004837203
8349,turnt,4.153307846702741
8350,rites,5.8585852450103815
8351,pupus,3.2605478019140373
8352,solde,5.585235780118015
8353,meses,4.438563231988473
8354,snook,4.219863167266977
8355,dowel,4.740289388814014
8356,yippy,2.76604522894065
8357,stoma,5.143141147302189
8358,corse,5.508168919186754
8359,duppy,3.2905955624379475
8360,villa,3.843252529960092
8361,merit,5.218781917504717
8362,sheds,4.495732548584557
8363,ollav,3.740110487192465
8364,dooms,4.41090062988173
8365,outre,5.170748552383336
8366,ryals,5.370452551706249
8367,zorro,3.0842558790907955
8368,emeus,4.47402645729756
8369,mitch,4.099015901417343
8370,funds,4.44982947453841
8371,onery,4.887775571920024
8372,chase,5.120264872794188
8373,scree,5.068504273888503
8374,rummy,3.5392063278318378
8375,mened,4.400884837205107
8376,xebec,3.3747294213432535
8377,ajiva,3.1625969392660744
8378,wonts,4.946495842672906
8379,nache,4.86210541400609
8380,eusol,5.113418279156024
8381,plast,5.099501736775335
8382,flays,4.742072991359588
8383,ponzu,3.7915932013890914
8384,caids,5.3482631805821494
8385,daube,4.889946122091178
8386,hexes,4.1654876564159
8387,jumps,3.8593721924967936
8388,gutta,3.9039192243662035
8389,ataxy,3.5099780422069764
8390,windy,4.0489516859310815
8391,gazar,3.7505511505302924
8392,feart,5.11324165999672
8393,scend,4.953986140212164
8394,raias,5.328818767334036
8395,almah,4.020646210874509
8396,coeds,5.297888202118341
8397,petti,4.241609876760259
8398,torii,4.480787673027163
8399,rhies,5.576116498509447
8400,viewy,3.8516726677256523
8401,zimbi,2.789320647523707
8402,mells,4.699276557069885
8403,smoke,5.020497927108407
8404,beano,5.075460010964872
8405,gavot,4.326587429011014
8406,ozone,3.8080883011371878
8407,dhaks,4.755195644516384
8408,inept,4.666130697074198
8409,halve,4.6580645617064285
8410,coati,5.0277776199718
8411,bulls,4.136198567465962
8412,pails,5.548298332762687
8413,thete,3.74250810286446
8414,pauas,4.7794232185314796
8415,hosey,5.082534360449211
8416,duxes,4.615172819710489
8417,wanze,4.325695311961795
8418,yoick,4.17553163987903
8419,gabby,3.4706803766736316
8420,muton,4.48594428699505
8421,roopy,4.0288988785661966
8422,gawsy,4.381546470167775
8423,cries,5.6874030965338065
8424,limbs,4.744419093584996
8425,exing,3.810689345098453
8426,roust,5.190246173544676
8427,lohan,4.809122894484358
8428,tying,4.225192165093304
8429,otter,4.518048122012305
8430,hexad,4.241880153165146
8431,unfix,3.2591211338571697
8432,hilly,3.751892615247439
8433,lippy,3.647384080366471
8434,ummah,3.483239326228049
8435,tenth,4.163177347774457
8436,rajas,4.439499866611981
8437,swamp,4.421091229487911
8438,roost,4.688036709903721
8439,limen,5.013157752305359
8440,togae,5.2441543540876845
8441,gaunt,4.712587300173548
8442,roads,5.648557401784828
8443,raves,5.490474333498636
8444,reccy,4.005460173544306
8445,vimen,4.412075862790482
8446,cerne,4.729386865270568
8447,flint,4.351685196657612
8448,yucky,3.001064391659769
8449,dadas,4.178960593327085
8450,flite,4.812766755550995
8451,mamie,4.568409851825231
8452,piney,4.8898586295607815
8453,dulia,4.884019197513533
8454,spare,5.652467744674874
8455,ileal,4.5427466723444825
8456,types,5.124033778015597
8457,abcee,4.367055588134621
8458,puris,5.185579657466654
8459,adyta,3.9739966696575735
8460,kbars,4.898485995618601
8461,hovel,4.469183654921126
8462,humps,4.347740491908667
8463,blots,5.0745300775319935
8464,geest,4.58062048273867
8465,ansae,5.0104117469526575
8466,ycled,4.522660548727712
8467,pomos,4.3314623627114965
8468,abord,4.732880649735554
8469,poots,4.606255030055686
8470,salty,5.419821540891542
8471,canns,4.64768665654347
8472,cripe,4.95744102251014
8473,wuxia,3.700021556500754
8474,unlit,4.588748432036872
8475,yojan,4.123747589347848
8476,piled,4.990983871668988
8477,drouk,4.41003836397911
8478,tasty,4.504628256542158
8479,nodus,5.007774035763516
8480,boyla,4.620473866840143
8481,event,3.813608425521171
8482,hider,4.935382712543819
8483,musit,4.79104985844114
8484,broch,4.171369545079034
8485,kyats,4.916149675203386
8486,tride,5.246849359027504
8487,thoro,4.101759054117455
8488,calfs,4.936753584486031
8489,tupik,4.166721107928515
8490,brize,4.367299584392921
8491,expos,4.426106751421298
8492,buggy,3.000425165657209
8493,glams,4.973331954321809
8494,match,4.363920840330031
8495,bubbe,2.9561096970352763
8496,lidos,5.284709233039463
8497,eyass,4.793819530712369
8498,sucks,3.992308949994631
8499,swill,4.060747873542992
8500,kissy,3.998870507025609
8501,kumis,4.624215089231107
8502,scone,5.329743599280866
8503,issue,4.464154819226229
8504,ither,4.810388139663848
8505,banns,4.53213644593424
8506,tears,6.03224282054057
8507,kazoo,3.475602946757641
8508,femal,4.685235100241625
8509,fillo,3.78697795407226
8510,bunjy,3.370699454382333
8511,dunny,3.60459289788916
8512,slabs,4.654912228456229
8513,hygge,3.4354649620801565
8514,musks,3.9671802957495768
8515,quair,4.290181064942776
8516,glias,5.329094654281381
8517,aleye,4.635168421327809
8518,gemot,4.697384947439077
8519,sluff,3.66814867599625
8520,boded,4.1160629377498115
8521,knosp,4.395458221363896
8522,bigos,4.797967974733418
8523,duroy,4.6585674084159665
8524,aidoi,4.221516546532626
8525,limpa,4.631790873567116
8526,scala,4.667526114919716
8527,abacs,4.35175066282476
8528,debut,4.507248395320278
8529,narre,4.940173454256092
8530,liger,5.05376885926272
8531,pikes,5.170570572577094
8532,goral,5.058317288500877
8533,indri,3.7970514492027148
8534,bufos,4.413306222377142
8535,ching,3.929694586021294
8536,lythe,4.561525642039831
8537,telae,5.112685579626723
8538,lemme,3.7260799766776302
8539,neume,4.300642130928451
8540,fuzzy,2.357175054300712
8541,sided,4.747538274640592
8542,segol,5.286639799181869
8543,flory,4.361576191244601
8544,kites,5.3962386269805505
8545,moldy,4.443217880501006
8546,comet,4.954654948205668
8547,coble,4.827208971889407
8548,enews,4.3182583387396365
8549,amuck,3.965180747369722
8550,lusts,4.560135405984598
8551,whizz,2.461859301590814
8552,peter,4.670071883918303
8553,sekts,4.703856721624941
8554,ouens,5.359750956308254
8555,cusks,3.9819892032461404
8556,macro,4.839447666055297
8557,shivs,3.895875037623423
8558,upsey,4.719532041965526
8559,ebons,5.074604250345459
8560,voids,4.750994124913424
8561,homes,5.297007431579631
8562,sowff,3.4789693070538488
8563,tweel,4.247486037665618
8564,lovey,4.57398718974258
8565,slogs,4.520173949155984
8566,ugged,3.620045071942261
8567,azide,4.544340249044762
8568,civet,4.509027890353568
8569,lifes,5.263178044640092
8570,senvy,4.685812428816375
8571,hurds,4.848309658286706
8572,ayaya,2.6736384772236814
8573,bands,5.104102875279229
8574,grade,5.1041765712657075
8575,toked,4.842242379307845
8576,apnea,4.589179844906648
8577,elvan,4.538010080464361
8578,topic,4.508865846558743
8579,boyau,4.394263051355363
8580,fifis,3.26774406046629
8581,pends,5.177467330882886
8582,ceded,3.6414311586491706
8583,surra,4.788467389528695
8584,ensky,4.450146081335778
8585,sorbo,4.522657957943851
8586,varan,4.179049296304361
8587,emmys,3.952823916329405
8588,aught,4.266355652763696
8589,fuels,4.952783691320443
8590,glisk,4.412901398393638
8591,semee,4.215490753013766
8592,hough,3.393609128035078
8593,kains,5.328493858890868
8594,daych,4.221711739012019
8595,hairy,4.918757471983734
8596,write,4.963015305509764
8597,orles,5.817098928858778
8598,taroc,5.158955343317186
8599,basti,5.083462146958304
8600,witty,3.5414837174208698
8601,dress,4.8874926752019965
8602,focal,4.47464344509512
8603,proyn,4.49997867129691
8604,elves,4.491841784958455
8605,point,4.838137110644255
8606,proxy,3.882930149501464
8607,cloye,4.798776143165278
8608,glums,4.542275176818939
8609,shill,4.277175297097539
8610,droit,5.033519806917789
8611,venus,4.804310493200164
8612,oaken,5.059419420997111
8613,biccy,3.329981505048039
8614,solid,5.358306473217805
8615,penny,3.9843635083503726
8616,lisks,4.421678925995679
8617,drive,4.642655070103603
8618,lards,5.598368354221202
8619,koans,5.315144544547125
8620,yokel,4.718589971365454
8621,sapid,5.269798116280962
8622,guyle,4.493440141903397
8623,stipa,5.156823125152052
8624,rumal,4.791729229039593
8625,darks,5.3022641074513555
8626,poule,5.02076266337154
8627,diota,5.095613275795862
8628,mudra,4.643930346817855
8629,urare,4.671454150728272
8630,gassy,4.315604565191947
8631,chado,4.445987303623941
8632,quare,4.570362162937392
8633,bialy,4.734699214097689
8634,gojis,4.412413145635772
8635,rudds,4.28724686838484
8636,zanze,3.886728265897359
8637,luaus,4.629525859882259
8638,dobes,5.325471747204308
8639,grame,5.020011090753839
8640,bosie,5.304289946535205
8641,bhats,4.945057376131864
8642,shrub,4.512130689170766
8643,braxy,3.9432948738010194
8644,hexer,3.8172077123581
8645,spuer,5.264659518982347
8646,lands,5.408659943331656
8647,doggy,3.495290869258416
8648,mamma,2.6748739453564605
8649,erned,4.613624568364184
8650,mopsy,4.507122893940409
8651,rower,4.296864288165502
8652,biked,4.4581176235653235
8653,vasts,4.44423392288765
8654,esile,4.790400923705726
8655,purrs,4.414521240389779
8656,leaks,5.538181351641671
8657,hurls,5.014811972942044
8658,added,3.558839559419151
8659,grise,5.267969258164301
8660,crunk,4.170546352745285
8661,thugs,4.496033215934176
8662,jodel,4.432062094420439
8663,loams,5.455196913817433
8664,glace,4.9020377725977395
8665,genus,5.099994129644881
8666,morae,5.5240338657487404
8667,gravy,4.122199804492891
8668,hiems,5.093842334048525
8669,jauks,4.373986983375189
8670,wents,5.118550218652623
8671,range,5.283128044929956
8672,arede,4.887521618678117
8673,runny,3.8332256511552365
8674,garms,5.227761281688368
8675,proas,5.563376444257386
8676,aural,4.576601573714985
8677,pools,4.618909329800388
8678,haros,5.571818818811729
8679,quins,4.316856175196193
8680,laced,5.162582469849259
8681,weete,3.592679850719244
8682,voila,4.66444916577823
8683,whios,4.669195847562477
8684,arpen,5.267000646066809
8685,squib,3.8518215771220143
8686,cosie,5.410071453974318
8687,kavas,4.142615878629796
8688,intil,3.9192295166689797
8689,metic,4.698236130971852
8690,melas,5.699904120279967
8691,cases,5.2141296905801395
8692,celeb,4.236318615861786
8693,duans,5.278175944240541
8694,fiest,4.927729614410001
8695,atomy,4.60014685665845
8696,bolas,5.399105487047069
8697,unked,4.333026462378895
8698,pongo,3.731656336394167
8699,fairy,4.72480396712961
8700,nouns,4.487612764689231
8701,tokos,4.424488289371352
8702,anura,4.366810399146798
8703,gnash,4.590845132946691
8704,bills,4.361728550727328
8705,dwelt,4.436541254820272
8706,untie,4.9082232639677255
8707,bhoot,3.7038069654595955
8708,flood,3.6931647086005692
8709,faine,5.098452255740732
8710,rooms,4.654728046749993
8711,donut,4.6945271355589995
8712,tendu,4.746346227368757
8713,amban,3.8297129543412765
8714,crepy,4.55639476216038
8715,yowza,3.66996069143022
8716,croak,4.7485119586358175
8717,cadge,4.813377768682633
8718,skell,4.3113597794729985
8719,arnut,5.009770027135773
8720,mings,4.7565431152425885
8721,faker,4.769565037135391
8722,hoise,5.326318735728108
8723,slime,5.413573151416167
8724,laity,5.113682353919696
8725,karas,4.926865557264703
8726,imbue,4.279269287912137
8727,sieur,5.49770093214821
8728,navel,4.82824632534854
8729,jetes,4.456404959356921
8730,judos,4.300617808612536
8731,troak,4.976584886821812
8732,riggs,4.297877547373334
8733,cuits,5.058057196462852
8734,pisos,4.660087720789753
8735,myths,4.3704829728278725
8736,educt,4.304793006191306
8737,leges,4.904925955845043
8738,eigne,4.350148807877421
8739,madid,4.125588756232423
8740,janny,3.4511416537914434
8741,execs,3.885047083208053
8742,adept,4.7751314497382324
8743,gasps,4.476020315476057
8744,blink,4.1381307938723895
8745,curns,5.056272416727031
8746,bided,4.052371657372892
8747,eathe,4.643655465063955
8748,tsade,5.3476111598686105
8749,serrs,4.561474620418705
8750,maced,4.933769580042489
8751,pirai,4.389777332573978
8752,moyle,4.883456150748836
8753,banco,4.597819536352732
8754,balky,4.352158230065393
8755,sujee,4.312993904500539
8756,skeed,4.53078511400717
8757,relie,4.988280199207992
8758,buret,4.9852067230838575
8759,gants,5.295707137066197
8760,rokes,5.541825151557127
8761,holds,4.993668961026619
8762,banda,4.1196887883073074
8763,budge,4.220271023895375
8764,uplit,4.436115959274287
8765,convo,3.469328477475157
8766,trike,5.076792883512418
8767,avale,4.301184189517515
8768,mules,5.370783612924348
8769,natty,4.202031204563883
8770,bendy,4.450151265605245
8771,karat,4.5042198544569745
8772,azoic,4.1089511496516185
8773,rowan,4.772463542814564
8774,gouge,4.042334421332801
8775,pelma,4.941310139673232
8776,booai,4.217383277440067
8777,clunk,4.021947494645961
8778,cribs,4.9006023870994735
8779,ramal,4.4795616328339865
8780,woken,4.468821563758427
8781,clear,5.22849409166936
8782,bakra,4.060205235866392
8783,tanas,5.114477030950777
8784,amice,4.925239237695997
8785,umber,4.440323062384755
8786,darky,4.6843872656032435
8787,lurks,4.92607177866697
8788,arhat,4.3644067256885295
8789,aesir,5.755078730192557
8790,genua,4.854259387930779
8791,outta,4.182309917880345
8792,bints,5.023657003836818
8793,ached,4.6224581875499915
8794,evets,4.2980586775957415
8795,slags,4.68910672990868
8796,beans,5.541596745119195
8797,befog,4.036765522898039
8798,renga,5.1169798423961
8799,irate,5.554590325155996
8800,ysame,4.968095939751584
8801,karoo,4.391210663749178
8802,bobby,2.6872105666999606
8803,sweet,4.651120318434543
8804,fused,4.666853108655581
8805,kypes,4.75126591208069
8806,leats,5.911986226150365
8807,femmy,3.4050567353187757
8808,crows,4.779080267013123
8809,fagin,4.375231118060224
8810,glary,4.704588380943946
8811,croze,4.497007657693262
8812,kazis,4.622051905250245
8813,azole,4.726488081652172
8814,stops,4.488611371313199
8815,lavas,4.501648172209339
8816,atone,5.330627322568044
8817,foams,4.960658103361397
8818,carer,4.824544699487335
8819,rabis,5.470535153990312
8820,prone,5.1739805300281425
8821,stope,5.3163382523143365
8822,fryer,3.9007147456306437
8823,dizen,4.402012672338873
8824,toted,4.523195162038911
8825,skims,4.129792922945352
8826,unsex,4.332863198610538
8827,qaids,4.696063521696573
